source,media_type,relative_path,identity_id,contract_label,training_role,split_group,is_smile_subtype,label_status,sample_kind,sample_index,frame_index,timestamp_ms,image_width,image_height,face_count,face_found,face_x_pct,face_y_pct,face_w_pct,face_h_pct,face_area_pct,face_center_x_pct,face_center_y_pct,smile_count,smile_found,smile_x_pct,smile_y_pct,smile_w_pct,smile_h_pct,smile_area_pct,smile_to_face_width_ratio,smile_to_face_height_ratio,brightness_mean,brightness_std,contrast_rms,sharpness_laplacian_var,edge_density,lower_face_brightness_mean,lower_face_edge_density,lower_face_symmetry_mad,lower_face_dark_ratio,extraction_status,extractor_version,notes
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/100a.jpg,100,neutral,basic_expression_support,fei_subject_100,False,filename_rule,image,0,0,0.0,260,360,1,True,0.10384615384615385,0.26666666666666666,0.8115384615384615,0.5861111111111111,0.4756517094017094,0.5096153846153846,0.5597222222222222,1,True,0.3038461538461538,0.6777777777777778,0.4,0.14444444444444443,0.057777777777777775,0.4928909952606635,0.24644549763033174,89.8931623931624,54.83804726288224,54.838050842285156,55.56579166484038,0.025213675213675214,75.89002308907523,0.02718029732247742,0.09979969263076782,0.2519949771134605,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/14b.jpg,14,generic_smile,basic_expression_support,fei_subject_14,False,filename_rule,image,0,0,0.0,260,360,1,True,0.08461538461538462,0.2361111111111111,0.8461538461538461,0.6111111111111112,0.5170940170940171,0.5076923076923077,0.5416666666666666,1,True,0.3,0.6611111111111111,0.4,0.14444444444444443,0.057777777777777775,0.4727272727272727,0.23636363636363636,88.97654914529915,55.28884772685534,55.288848876953125,51.188173487836956,0.026858974358974358,100.02629601803156,0.030879038317054845,0.14097729325294495,0.2588279489105935,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/15a.jpg,15,neutral,basic_expression_support,fei_subject_15,False,filename_rule,image,0,0,0.0,260,360,1,True,0.10384615384615385,0.25833333333333336,0.8153846153846154,0.5888888888888889,0.4801709401709402,0.5115384615384615,0.5527777777777778,1,True,0.3384615384615385,0.6694444444444444,0.4,0.14444444444444443,0.057777777777777775,0.49056603773584906,0.24528301886792453,108.39143162393162,48.53382166475612,48.5338249206543,49.99413946919059,0.024145299145299146,107.23657474600871,0.018303499435574907,0.10753294080495834,0.2543138203515562,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/15b.jpg,15,generic_smile,basic_expression_support,fei_subject_15,False,filename_rule,image,0,0,0.0,260,360,1,True,0.1,0.25555555555555554,0.8076923076923077,0.5833333333333334,0.47115384615384615,0.5038461538461538,0.5472222222222223,2,True,0.19615384615384615,0.575,0.6807692307692308,0.24444444444444444,0.16641025641025642,0.8428571428571429,0.41904761904761906,108.40360042735043,48.35605414092074,48.35605239868164,52.19234371290361,0.023814102564102563,101.63111658456486,0.02200328407224959,0.10343346744775772,0.25513136288998356,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/16a.jpg,16,neutral,basic_expression_support,fei_subject_16,False,filename_rule,image,0,0,0.0,260,360,1,True,0.12692307692307692,0.2638888888888889,0.7807692307692308,0.5638888888888889,0.440267094017094,0.5173076923076924,0.5458333333333333,0,False,,,,,,,,90.3822435897436,57.0000684218406,57.00006866455078,50.753802231262334,0.014786324786324787,65.52995249824068,0.014646375791695988,0.08367065340280533,0.27036418015482055,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/16b.jpg,16,generic_smile,basic_expression_support,fei_subject_16,False,filename_rule,image,0,0,0.0,260,360,1,True,0.11923076923076924,0.2611111111111111,0.7884615384615384,0.5694444444444444,0.44898504273504275,0.5134615384615384,0.5458333333333333,1,True,0.3192307692307692,0.6527777777777778,0.4,0.14444444444444443,0.057777777777777775,0.5073170731707317,0.25365853658536586,90.62521367521367,57.29948580635163,57.29948806762695,47.95556623646267,0.015395299145299145,65.15566587524282,0.018648823656378155,0.0864994078874588,0.25763004532700196,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/17a.jpg,17,neutral,basic_expression_support,fei_subject_17,False,filename_rule,image,0,0,0.0,260,360,1,True,0.057692307692307696,0.25277777777777777,0.8846153846153846,0.6388888888888888,0.5651709401709402,0.5,0.5722222222222222,1,True,0.3269230769230769,0.7194444444444444,0.4,0.14444444444444443,0.057777777777777775,0.45217391304347826,0.22608695652173913,87.52978632478633,49.854583942956374,49.854583740234375,56.12200597879685,0.023536324786324787,99.2725778842862,0.018212940773707633,0.12669794261455536,0.25272167066073264,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/17b.jpg,17,generic_smile,basic_expression_support,fei_subject_17,False,filename_rule,image,0,0,0.0,260,360,1,True,0.07692307692307693,0.25555555555555554,0.8576923076923076,0.6194444444444445,0.531292735042735,0.5057692307692307,0.5652777777777778,1,True,0.31153846153846154,0.6805555555555556,0.4,0.14444444444444443,0.057777777777777775,0.4663677130044843,0.23318385650224216,88.75636752136752,49.77638631588624,49.77638626098633,58.17105264617119,0.02357905982905983,94.86295526632397,0.022567355718400232,0.11235051602125168,0.2578657625141274,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/18a.jpg,18,neutral,basic_expression_support,fei_subject_18,False,filename_rule,image,0,0,0.0,260,360,1,True,0.08846153846153847,0.24722222222222223,0.8423076923076923,0.6083333333333333,0.5124038461538462,0.5096153846153846,0.5513888888888889,1,True,0.2923076923076923,0.6861111111111111,0.4,0.14444444444444443,0.057777777777777775,0.4748858447488584,0.2374429223744292,77.01601495726496,46.00488721176586,46.00489044189453,51.16262149170867,0.028173076923076922,87.30993622400845,0.020566813842031774,0.09588828682899475,0.2640854371863089,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/18b.jpg,18,generic_smile,basic_expression_support,fei_subject_18,False,filename_rule,image,0,0,0.0,260,360,1,True,0.09615384615384616,0.24722222222222223,0.8307692307692308,0.6,0.49846153846153846,0.5115384615384615,0.5472222222222223,1,True,0.3038461538461538,0.6777777777777778,0.4,0.14444444444444443,0.057777777777777775,0.48148148148148145,0.24074074074074073,75.75524572649573,45.96720773797277,45.96720886230469,43.995055354207764,0.028707264957264958,82.48762838468721,0.027038593215063803,0.08459200710058212,0.26365546218487396,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/19a.jpg,19,neutral,basic_expression_support,fei_subject_19,False,filename_rule,image,0,0,0.0,260,360,1,True,0.08076923076923077,0.24166666666666667,0.8615384615384616,0.6222222222222222,0.5360683760683761,0.5115384615384615,0.5527777777777778,1,True,0.33076923076923076,0.6833333333333333,0.4,0.14444444444444443,0.057777777777777775,0.4642857142857143,0.23214285714285715,80.56478632478633,56.78216125615645,56.78215789794922,55.54096105620846,0.020566239316239316,90.22487039170507,0.016921082949308757,0.11611152440309525,0.2627448156682028,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/19b.jpg,19,generic_smile,basic_expression_support,fei_subject_19,False,filename_rule,image,0,0,0.0,260,360,1,True,0.07692307692307693,0.2361111111111111,0.8692307692307693,0.6277777777777778,0.5456837606837607,0.5115384615384615,0.55,1,True,0.33076923076923076,0.6694444444444444,0.4,0.14444444444444443,0.057777777777777775,0.46017699115044247,0.23008849557522124,82.66976495726496,57.080134706830215,57.08013153076172,32.81944948943951,0.02001068376068376,89.70785840707964,0.017628318584070796,0.11554398387670517,0.2575221238938053,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/1a.jpg,1,neutral,basic_expression_support,fei_subject_1,False,filename_rule,image,0,0,0.0,260,360,1,True,0.1,0.25555555555555554,0.8384615384615385,0.6055555555555555,0.5077350427350428,0.5192307692307693,0.5583333333333333,0,False,,,,,,,,87.52982905982905,53.66682659608127,53.666831970214844,63.70311823316166,0.025833333333333333,98.56693425076453,0.016704892966360855,0.09200485795736313,0.2552752293577982,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/1b.jpg,1,generic_smile,basic_expression_support,fei_subject_1,False,filename_rule,image,0,0,0.0,260,360,1,True,0.07692307692307693,0.24444444444444444,0.8576923076923076,0.6194444444444445,0.531292735042735,0.5057692307692307,0.5541666666666667,1,True,0.2846153846153846,0.6583333333333333,0.4,0.14444444444444443,0.057777777777777775,0.4663677130044843,0.23318385650224216,86.16887820512821,53.83620889579328,53.83620834350586,50.84914983563446,0.024615384615384615,97.08669656203288,0.01666119800211455,0.09908358752727509,0.25954281964344306,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/20a.jpg,20,neutral,basic_expression_support,fei_subject_20,False,filename_rule,image,0,0,0.0,260,360,1,True,0.07692307692307693,0.2388888888888889,0.8653846153846154,0.625,0.5408653846153846,0.5096153846153846,0.5513888888888889,0,False,,,,,,,,83.14924145299145,49.306677249974506,49.30667495727539,51.39712732805538,0.0202991452991453,80.68118279569893,0.016594982078853047,0.08893246948719025,0.26150537634408605,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/20b.jpg,20,generic_smile,basic_expression_support,fei_subject_20,False,filename_rule,image,0,0,0.0,260,360,1,True,0.06923076923076923,0.23333333333333334,0.8807692307692307,0.6361111111111111,0.5602670940170941,0.5096153846153846,0.5513888888888889,1,True,0.3192307692307692,0.6944444444444444,0.4,0.14444444444444443,0.057777777777777775,0.45414847161572053,0.22707423580786026,82.24590811965813,49.62860257680646,49.62860107421875,57.268775320398674,0.02139957264957265,78.67526166216122,0.019615997781936647,0.09064709395170212,0.2541068829278436,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/21a.jpg,21,neutral,basic_expression_support,fei_subject_21,False,filename_rule,image,0,0,0.0,260,360,1,True,0.1076923076923077,0.25555555555555554,0.8269230769230769,0.5972222222222222,0.49385683760683763,0.5211538461538462,0.5541666666666667,0,False,,,,,,,,73.99570512820513,51.50810743103192,51.50811004638672,53.89122095067207,0.0366025641025641,75.6063709204612,0.032362712526871215,0.06553112715482712,0.2512018760992769,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/21b.jpg,21,generic_smile,basic_expression_support,fei_subject_21,False,filename_rule,image,0,0,0.0,260,360,1,True,0.1,0.25277777777777777,0.8269230769230769,0.5972222222222222,0.49385683760683763,0.5134615384615384,0.5513888888888889,1,True,0.3038461538461538,0.6611111111111111,0.4,0.14444444444444443,0.057777777777777775,0.48372093023255813,0.24186046511627907,72.56003205128205,50.50327977416606,50.50327682495117,39.183173074069515,0.03208333333333333,73.86957201485245,0.03580222786789134,0.07462006062269211,0.25475864764510453,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/22a.jpg,22,neutral,basic_expression_support,fei_subject_22,False,filename_rule,image,0,0,0.0,260,360,1,True,0.07307692307692308,0.2388888888888889,0.8769230769230769,0.6333333333333333,0.5553846153846154,0.5115384615384615,0.5555555555555556,1,True,0.3423076923076923,0.7111111111111111,0.4,0.14444444444444443,0.057777777777777775,0.45614035087719296,0.22807017543859648,92.75121794871795,52.17064198635797,52.1706428527832,74.6010788059756,0.025405982905982907,85.28289473684211,0.016534391534391533,0.08119181543588638,0.2580757449178502,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/22b.jpg,22,generic_smile,basic_expression_support,fei_subject_22,False,filename_rule,image,0,0,0.0,260,360,1,True,0.06923076923076923,0.2388888888888889,0.8615384615384616,0.6222222222222222,0.5360683760683761,0.5,0.55,1,True,0.3269230769230769,0.675,0.4,0.14444444444444443,0.057777777777777775,0.4642857142857143,0.23214285714285715,95.67753205128206,53.922562784446384,53.92256546020508,74.65502220578567,0.02827991452991453,82.84583813364056,0.030997983870967742,0.11639898270368576,0.2527721774193548,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/23a.jpg,23,neutral,basic_expression_support,fei_subject_23,False,filename_rule,image,0,0,0.0,260,360,1,True,0.08076923076923077,0.24444444444444444,0.8576923076923076,0.6194444444444445,0.531292735042735,0.5096153846153846,0.5541666666666667,0,False,,,,,,,,90.1294123931624,45.55871826692234,45.55872344970703,62.539902841697696,0.024006410256410256,82.08151955959022,0.01753618433045317,0.07311701774597168,0.25655328302161945,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/23b.jpg,23,generic_smile,basic_expression_support,fei_subject_23,False,filename_rule,image,0,0,0.0,260,360,1,True,0.06923076923076923,0.25555555555555554,0.8730769230769231,0.6305555555555555,0.5505235042735043,0.5057692307692307,0.5708333333333333,1,True,0.3076923076923077,0.7027777777777777,0.4,0.14444444444444443,0.057777777777777775,0.4581497797356828,0.2290748898678414,88.48978632478632,45.22062868789754,45.22062683105469,53.79804045401418,0.024615384615384615,79.87062555066079,0.024881057268722466,0.0734039917588234,0.2505726872246696,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/24a.jpg,24,neutral,basic_expression_support,fei_subject_24,False,filename_rule,image,0,0,0.0,260,360,1,True,0.08461538461538462,0.2361111111111111,0.8538461538461538,0.6166666666666667,0.5265384615384615,0.5115384615384615,0.5444444444444444,0,False,,,,,,,,99.76957264957265,50.84790671120482,50.847904205322266,81.3170298031266,0.03510683760683761,92.28707976268952,0.025232549622793525,0.11474975943565369,0.25056764081154326,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/24b.jpg,24,generic_smile,basic_expression_support,fei_subject_24,False,filename_rule,image,0,0,0.0,260,360,1,True,0.09230769230769231,0.24722222222222223,0.8461538461538461,0.6111111111111112,0.5170940170940171,0.5153846153846153,0.5527777777777778,1,True,0.3230769230769231,0.6916666666666667,0.4,0.14444444444444443,0.057777777777777775,0.4727272727272727,0.23636363636363636,95.98239316239317,49.88074806582302,49.8807487487793,73.38895619646706,0.03454059829059829,87.62186326070623,0.02640871525169046,0.11810138076543808,0.2528925619834711,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/25a.jpg,25,neutral,basic_expression_support,fei_subject_25,False,filename_rule,image,0,0,0.0,260,360,1,True,0.08461538461538462,0.2388888888888889,0.8346153846153846,0.6027777777777777,0.5030876068376068,0.5019230769230769,0.5402777777777777,0,False,,,,,,,,82.87429487179487,50.94908940345505,50.94908905029297,61.0245341862079,0.023269230769230768,79.11885560675883,0.024116743471582183,0.09719408303499222,0.2662826420890937,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/25b.jpg,25,generic_smile,basic_expression_support,fei_subject_25,False,filename_rule,image,0,0,0.0,260,360,1,True,0.08461538461538462,0.24166666666666667,0.8384615384615385,0.6055555555555555,0.5077350427350428,0.5038461538461538,0.5444444444444444,1,True,0.28846153846153844,0.6833333333333333,0.4,0.14444444444444443,0.057777777777777775,0.47706422018348627,0.23853211009174313,84.1318376068376,51.792429148824645,51.79243087768555,57.96203227728467,0.02435897435897436,77.83253058103976,0.021674311926605506,0.10085117071866989,0.2662844036697248,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/26a.jpg,26,neutral,basic_expression_support,fei_subject_26,False,filename_rule,image,0,0,0.0,260,360,1,True,0.11538461538461539,0.25555555555555554,0.8115384615384615,0.5861111111111111,0.4756517094017094,0.5211538461538462,0.5486111111111112,0,False,,,,,,,,88.0596688034188,49.84382379824485,49.84382247924805,81.80102194280079,0.029594017094017093,76.16822619192287,0.033215862599748854,0.08871108293533325,0.25778749949366064,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/26b.jpg,26,generic_smile,basic_expression_support,fei_subject_26,False,filename_rule,image,0,0,0.0,260,360,1,True,0.09615384615384616,0.25,0.8384615384615385,0.6055555555555555,0.5077350427350428,0.5153846153846153,0.5527777777777778,1,True,0.3384615384615385,0.6555555555555556,0.4,0.14444444444444443,0.057777777777777775,0.47706422018348627,0.23853211009174313,85.43885683760683,49.5490713426135,49.549068450927734,76.74563102491052,0.03317307692307692,75.84059633027523,0.043310397553516816,0.09413863718509674,0.2515290519877676,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/27a.jpg,27,neutral,basic_expression_support,fei_subject_27,False,filename_rule,image,0,0,0.0,260,360,1,True,0.08846153846153847,0.2388888888888889,0.85,0.6138888888888889,0.5218055555555555,0.5134615384615384,0.5458333333333333,0,False,,,,,,,,93.30397435897436,51.46761276464695,51.467613220214844,49.08196836876325,0.02811965811965812,106.1353386247311,0.018655886061864847,0.09556090831756592,0.2603293524219272,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part1/27b.jpg,27,generic_smile,basic_expression_support,fei_subject_27,False,filename_rule,image,0,0,0.0,260,360,1,True,0.08076923076923077,0.24722222222222223,0.8615384615384616,0.6222222222222222,0.5360683760683761,0.5115384615384615,0.5583333333333333,1,True,0.3346153846153846,0.6944444444444444,0.4,0.14444444444444443,0.057777777777777775,0.4642857142857143,0.23214285714285715,88.11516025641026,50.27400282362859,50.27400207519531,39.52485131754968,0.02651709401709402,100.75903657834101,0.023617511520737326,0.09436415880918503,0.2590725806451613,ok,phase3-opencv-v1,OpenCV Haar face/smile and image-quality features; not MediaPipe landmarks.
